Time SPL-0 SPL-1 SPL-2 SPL-3 SPL-4 SPL-5 SPL-6 SPL-7 SPL-8 SPL-9 GCR-0 GCR-1 GCR-2 GCR-3 GCR-4 GCR-5 GCR-6 GCR-7 GCR-8 GCR-9 BRC-0 BRC-1 BRC-2 BRC-3 BRC-4 BRC-5 BRC-6 BRC-7 BRC-8 BRC-9 VID-0 VID-1 VID-2 ORO-0 ORO-1 ORO-2 ORO-3 ORO-4 ORO-5 ORO-6 ORO-7 ORO-8 ORO-9 ALF-0 ALF-1 ALF-2 ALF-3 ALF-4 ALF-5 ALF-6 ALF-7 ALF-8 ALF-9 ANG-0 ANG-1 ANG-2 ANG-3 ANG-4 ANG-5 ANG-6 ANG-7 ANG-8 ANG-9 CHO-0 CHO-1 CHO-2 CHO-3 CHO-4 CHO-5 CHO-6 CHO-7 CHO-8 CHO-9 OTA-0 OTA-1 OTA-2 OTA-3 OTA-4 OTA-5 OTA-6 OTA-7 OTA-8 OTA-9 DOL-0 DOL-1 DOL-2 DOL-3 DOL-4 DOL-5 DOL-6 DOL-7 DOL-8 DOL-9 CET-0 CET-1 CET-2 CET-3 CET-4 CET-5 CET-6 CET-7 CET-8 CET-9 BIR-0 BIR-1 BIR-2 BIR-3 BIR-4 BIR-5 BIR-6 BIR-7 BIR-8 BIR-9 SQD-0 OCT-0 LPF-0 LPF-1 LPF-2 LPF-3 LPF-4 LPF-5 LPF-6 LPF-7 LPF-8 LPF-9 SPF-0 SPF-1 SPF-2 SPF-3 SPF-4 SPF-5 SPF-6 SPF-7 SPF-8 SPF-9 SBF-0 SBF-1 SBF-2 SBF-3 SBF-4 SBF-5 SBF-6 SBF-7 SBF-8 SBF-9 LBF-0 LBF-1 LBF-2 LBF-3 LBF-4 LBF-5 LBF-6 LBF-7 LBF-8 LBF-9 SZO-0 MZO-0 LZO-0 SCR-0 BFF-0 LPH-0 SPH-0 COR-0 BCA-0 MOL-0 MA-0 PB-0 BB-0 DL-0 DR-0 DC-0
0.000000e+00 3.245484e+01 1.997701e+01 9.200097e+00 1.231339e+00 3.064491e-01 3.609348e-02 4.198426e-02 4.736512e-03 5.316378e-04 5.939984e-05 3.184658e+02 8.439451e+02 8.827703e+02 2.019197e+02 7.038803e+01 1.067400e+01 1.432320e+01 1.753206e+00 2.117336e-01 2.455972e-02 3.492982e+01 3.326126e+01 3.760636e+01 2.090555e+01 1.552090e+01 1.244574e+01 1.006079e+01 9.955332e+00 6.885941e+00 3.483506e+01 3.250370e+00 5.317744e-01 3.829064e-01 8.006271e+00 6.759167e+02 1.274044e+03 1.211020e+03 8.595896e+02 4.023981e+02 1.546550e+02 9.688586e+01 9.979636e+01 1.103019e+02 2.538552e+02 4.301600e+02 5.261388e+02 7.674495e+02 4.610740e+02 1.476897e+02 2.449855e+01 2.122897e+01 2.381806e+01 2.610041e+01 6.032153e-05 2.790460e-03 4.776307e-03 1.161182e-03 2.140238e-04 3.202708e-04 4.337712e-04 5.487465e-04 6.609427e-04 3.453594e-03 6.638686e+00 1.326859e+01 1.979214e+01 1.747753e+01 1.122949e+01 4.142643e+00 1.549134e+00 1.638351e+00 1.836802e+00 1.041095e+01 5.517723e+01 4.219638e+01 7.421409e+01 7.142297e+01 6.497156e+01 5.703316e+01 4.892000e+01 4.132578e+01 3.455737e+01 2.870098e+01 1.487998e+00 4.449202e+00 1.536094e+01 2.260366e+01 2.769976e+01 3.034734e+01 3.086680e+01 2.980636e+01 2.771969e+01 2.506817e+01 3.585290e+04 2.246984e+04 3.392204e+04 2.915693e+04 2.444112e+04 2.024214e+04 1.666637e+04 1.368294e+04 1.121780e+04 9.190447e+03 2.568225e-02 7.634897e-02 1.013102e-01 8.700362e-02 8.508216e-02 5.852538e-02 3.685166e-02 3.128066e-02 2.917059e-02 5.459378e-02 4.978350e-04 7.215827e-04 1.021703e+01 1.159371e+02 3.011847e+01 7.596786e+00 6.555843e+00 9.901372e+00 4.636441e+00 1.881392e+00 2.368166e-01 1.188094e+00 2.815265e+00 8.351600e+01 2.667255e+02 4.833989e+02 6.829904e+02 4.007072e+02 9.061770e+01 1.676161e+01 1.798963e+01 3.776360e+01 1.982804e+01 1.485015e+01 1.001868e+01 5.051814e+00 2.961794e+00 5.622955e-01 6.260616e-01 7.709894e-01 8.582412e-01 2.843910e+00 3.484949e+01 2.321966e+01 2.002356e+01 3.695641e+00 1.990895e+00 1.491274e+00 1.978326e+00 2.325346e+00 2.906972e+00 2.524397e+01 2.082674e-04 1.458550e-04 1.017593e-04 2.505433e-02 0.000000e+00 8.276423e-03 1.248247e-02 5.498736e-06 1.266754e-05 2.233840e-05 5.532615e-06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.000000e+00 1.609854e-18 2.061523e-18 2.585991e-18 3.187841e-18 3.984340e-18 4.692744e-18 5.458642e-18 6.158241e-18 6.912162e-18 7.721799e-18 3.472171e-20 1.914271e-19 5.453982e-19 1.149024e-18 2.011538e-18 3.050400e-18 4.093262e-18 5.010284e-18 6.050890e-18 7.017591e-18 3.492929e+01 3.326076e+01 3.760616e+01 2.090544e+01 1.552082e+01 1.244567e+01 1.006074e+01 9.955277e+00 6.885904e+00 3.483487e+01 3.250418e+00 5.317983e-01 3.829215e-01 8.006271e+00 6.759168e+02 1.274044e+03 1.211020e+03 8.595897e+02 4.023982e+02 1.546550e+02 9.688586e+01 9.979636e+01 1.103019e+02 2.538552e+02 4.301600e+02 5.261388e+02 7.674495e+02 4.610740e+02 1.476897e+02 2.449855e+01 2.122897e+01 2.381806e+01 2.610041e+01 6.954000e-29 2.790465e-03 4.776323e-03 1.161185e-03 2.140245e-04 3.202718e-04 4.337726e-04 5.487483e-04 6.609449e-04 3.453606e-03 6.638693e+00 1.326859e+01 1.979215e+01 1.747755e+01 1.122950e+01 4.142646e+00 1.549135e+00 1.638352e+00 1.836804e+00 1.041096e+01 5.517738e+01 4.219653e+01 7.421442e+01 7.142329e+01 6.497186e+01 5.703344e+01 4.892024e+01 4.132600e+01 3.455756e+01 2.870114e+01 1.487998e+00 4.449202e+00 1.536094e+01 2.260366e+01 2.769976e+01 3.034734e+01 3.086680e+01 2.980636e+01 2.771969e+01 2.506817e+01 3.585285e+04 2.246981e+04 3.392200e+04 2.915693e+04 2.444112e+04 2.024214e+04 1.666637e+04 1.368294e+04 1.121780e+04 9.190448e+03 2.568434e-02 7.635307e-02 1.013172e-01 8.700897e-02 8.508702e-02 5.852857e-02 3.685360e-02 3.128229e-02 2.917210e-02 5.459658e-02 3.109489e-01 3.111434e-01 1.021675e+01 1.159339e+02 3.011814e+01 7.596702e+00 6.555771e+00 9.901264e+00 4.636390e+00 1.881371e+00 2.368140e-01 1.188081e+00 2.815177e+00 8.351337e+01 2.667171e+02 4.833976e+02 6.829885e+02 4.007062e+02 9.061746e+01 1.676156e+01 1.798958e+01 3.776350e+01 1.982768e+01 1.484988e+01 1.001850e+01 5.051732e+00 2.961747e+00 5.622865e-01 6.260517e-01 7.709774e-01 8.582281e-01 2.843867e+00 3.484875e+01 2.321942e+01 2.002356e+01 3.695651e+00 1.991005e+00 1.491353e+00 1.978433e+00 2.325480e+00 2.907142e+00 2.274664e+01 5.015385e-01 5.015369e-01 4.763199e-01 2.513065e-02 7.986309e-05 2.606645e-01 2.610984e-01 8.259001e-05 8.920241e-05 9.844820e-05 8.262389e-05 2.610833e-01 7.986309e-05 1.039957e-04 9.692434e-05 2.603733e-09
2.000000e+00 1.609854e-18 2.061523e-18 2.585991e-18 3.187841e-18 3.984340e-18 4.692744e-18 5.458642e-18 6.158241e-18 6.912162e-18 7.721799e-18 3.472171e-20 7.606919e-20 2.281430e-19 4.981762e-19 8.960955e-19 1.392087e-18 1.911337e-18 2.383891e-18 2.887262e-18 3.378167e-18 2.328600e+01 3.381665e+01 3.615754e+01 2.647226e+01 1.731564e+01 1.347068e+01 1.085568e+01 9.990401e+00 7.909004e+00 2.551847e+01 3.250466e+00 5.318222e-01 3.829365e-01 8.006271e+00 6.759168e+02 1.274044e+03 1.211020e+03 8.595897e+02 4.023982e+02 1.546550e+02 9.688587e+01 9.979637e+01 1.103019e+02 2.538552e+02 4.301601e+02 5.261388e+02 7.674496e+02 4.610740e+02 1.476897e+02 2.449855e+01 2.122897e+01 2.381806e+01 2.610042e+01 6.954000e-29 2.790487e-03 4.776398e-03 1.161201e-03 2.140276e-04 3.202765e-04 4.337792e-04 5.487569e-04 6.609556e-04 3.453664e-03 6.638700e+00 1.326860e+01 1.979216e+01 1.747756e+01 1.122950e+01 4.142649e+00 1.549136e+00 1.638353e+00 1.836805e+00 1.041097e+01 5.517754e+01 4.219668e+01 7.421474e+01 7.142361e+01 6.497216e+01 5.703371e+01 4.892049e+01 4.132621e+01 3.455774e+01 2.870130e+01 1.487998e+00 4.449203e+00 1.536095e+01 2.260367e+01 2.769976e+01 3.034735e+01 3.086680e+01 2.980636e+01 2.771969e+01 2.506818e+01 3.585281e+04 2.246978e+04 3.392196e+04 2.915693e+04 2.444112e+04 2.024214e+04 1.666637e+04 1.368294e+04 1.121780e+04 9.190448e+03 2.568643e-02 7.635718e-02 1.013242e-01 8.701433e-02 8.509188e-02 5.853176e-02 3.685556e-02 3.128392e-02 2.917360e-02 5.459940e-02 4.626035e-01 4.704456e-01 1.021656e+01 1.159317e+02 3.011786e+01 7.596630e+00 6.555709e+00 9.901170e+00 4.636346e+00 1.881353e+00 2.368118e-01 1.188070e+00 2.815120e+00 8.351169e+01 2.667117e+02 4.833965e+02 6.829870e+02 4.007052e+02 9.061725e+01 1.676152e+01 1.798954e+01 3.776341e+01 1.982731e+01 1.484960e+01 1.001831e+01 5.051638e+00 2.961692e+00 5.622762e-01 6.260402e-01 7.709634e-01 8.582126e-01 2.843816e+00 3.484827e+01 2.321922e+01 2.002349e+01 3.695643e+00 1.991061e+00 1.491394e+00 1.978487e+00 2.325548e+00 2.907229e+00 1.438121e+01 9.155799e-01 9.157298e-01 9.252301e-01 2.512978e-02 7.986309e-05 2.607673e-01 2.612202e-01 8.259001e-05 8.920239e-05 9.844816e-05 8.262389e-05 4.379469e+00 7.986309e-05 1.281475e-04 1.151508e-04 2.603733e-09
3.000000e+00 1.609854e-18 2.061523e-18 2.585991e-18 3.187841e-18 3.984340e-18 4.692744e-18 5.458642e-18 6.158241e-18 6.912162e-18 7.721799e-18 3.472171e-20 7.606919e-20 2.281430e-19 4.981762e-19 8.960955e-19 1.392087e-18 1.911337e-18 2.383891e-18 2.887262e-18 3.378167e-18 2.328594e+01 3.381657e+01 3.615751e+01 2.647224e+01 1.731562e+01 1.347067e+01 1.085567e+01 9.990393e+00 7.908998e+00 2.551845e+01 3.250513e+00 5.318461e-01 3.829516e-01 8.006271e+00 6.759168e+02 1.274044e+03 1.211020e+03 8.595898e+02 4.023982e+02 1.546550e+02 9.688588e+01 9.979638e+01 1.103019e+02 2.538552e+02 4.301601e+02 5.261388e+02 7.674496e+02 4.610740e+02 1.412649e+02 2.233283e+01 1.871961e+01 2.050608e+01 2.208091e+01 6.954000e-29 2.790508e-03 4.776475e-03 1.161218e-03 2.140307e-04 3.202813e-04 4.337858e-04 5.487655e-04 6.609663e-04 3.453722e-03 6.638706e+00 1.326861e+01 1.979217e+01 1.747758e+01 1.122951e+01 4.142652e+00 1.549137e+00 1.638354e+00 1.836806e+00 1.041097e+01 5.517770e+01 4.219683e+01 7.421507e+01 7.142393e+01 6.497246e+01 5.703398e+01 4.892073e+01 4.132643e+01 3.455793e+01 2.870145e+01 1.487998e+00 4.449203e+00 1.536095e+01 2.260367e+01 2.769976e+01 3.034735e+01 3.086680e+01 2.980636e+01 2.771969e+01 2.506818e+01 3.585276e+04 2.246975e+04 3.392192e+04 2.915693e+04 2.444112e+04 2.024215e+04 1.666638e+04 1.368294e+04 1.121780e+04 9.190449e+03 2.568853e-02 7.636129e-02 1.013313e-01 8.701970e-02 8.509675e-02 5.853495e-02 3.685751e-02 3.128555e-02 2.917511e-02 5.460221e-02 5.695193e-01 5.828797e-01 1.021645e+01 8.927790e+01 2.226048e+01 5.558498e+00 4.779223e+00 7.206776e+00 3.372235e+00 1.367933e+00 1.721579e-01 8.636371e-01 2.815090e+00 8.351079e+01 2.667088e+02 4.833955e+02 6.829856e+02 4.007045e+02 9.061707e+01 1.676149e+01 1.798950e+01 3.776334e+01 1.982696e+01 1.484934e+01 1.001814e+01 5.051551e+00 2.961641e+00 5.622666e-01 6.260296e-01 7.709504e-01 8.581982e-01 2.843769e+00 3.484770e+01 2.321888e+01 2.002322e+01 3.695594e+00 1.991075e+00 1.491404e+00 1.978500e+00 2.325564e+00 2.907249e+00 7.800553e+00 1.312642e+00 1.313289e+00 1.361912e+00 2.512890e-02 7.986309e-05 2.609020e-01 2.613734e-01 8.259001e-05 8.920238e-05 9.844812e-05 8.262388e-05 4.380836e+00 7.986309e-05 1.525171e-04 1.347185e-04 2.603733e-09
4.000000e+00 1.609854e-18 2.061523e-18 2.585991e-18 3.187841e-18 3.984340e-18 4.692744e-18 5.458642e-18 6.158241e-18 6.912162e-18 7.721799e-18 3.472171e-20 7.606919e-20 2.281430e-19 4.981762e-19 8.960955e-19 1.392087e-18 1.911337e-18 2.383891e-18 2.887262e-18 3.378167e-18 2.328592e+01 3.381655e+01 3.615751e+01 2.647224e+01 1.731562e+01 1.347066e+01 1.085567e+01 9.990390e+00 7.908996e+00 2.551844e+01 3.250559e+00 5.318687e-01 3.829659e-01 8.006271e+00 6.759169e+02 1.274044e+03 1.211021e+03 8.595898e+02 4.023982e+02 1.546550e+02 9.688588e+01 9.979638e+01 1.103019e+02 2.538552e+02 4.301601e+02 5.261388e+02 7.674496e+02 4.610740e+02 1.412649e+02 2.233283e+01 1.871961e+01 2.050608e+01 2.208091e+01 6.954000e-29 2.790530e-03 4.776552e-03 1.161234e-03 2.140338e-04 3.202860e-04 4.337925e-04 5.487742e-04 6.609771e-04 3.453780e-03 6.638716e+00 1.326863e+01 1.979219e+01 1.747759e+01 1.122952e+01 4.142653e+00 1.549137e+00 1.638355e+00 1.836806e+00 1.041098e+01 5.517785e+01 4.219697e+01 7.421538e+01 7.142423e+01 6.497275e+01 5.703425e+01 4.892097e+01 4.132663e+01 3.455810e+01 2.870161e+01 1.487998e+00 4.449203e+00 1.536095e+01 2.260367e+01 2.769976e+01 3.034735e+01 3.086680e+01 2.980636e+01 2.771970e+01 2.506818e+01 3.585271e+04 2.246973e+04 3.392188e+04 2.915693e+04 2.444113e+04 2.024215e+04 1.666638e+04 1.368294e+04 1.121780e+04 9.190450e+03 2.569062e-02 7.636540e-02 1.013383e-01 8.702506e-02 8.510161e-02 5.853815e-02 3.685946e-02 3.128718e-02 2.917662e-02 5.460502e-02 6.461880e-01 6.640357e-01 1.021636e+01 8.927709e+01 2.226031e+01 5.558455e+00 4.779185e+00 7.206720e+00 3.372209e+00 1.367922e+00 1.721565e-01 8.636303e-01 2.815065e+00 8.351007e+01 2.667065e+02 4.833946e+02 6.829844e+02 4.007037e+02 9.061690e+01 1.676146e+01 1.798947e+01 3.776327e+01 1.982660e+01 1.484907e+01 1.001795e+01 5.051463e+00 2.961590e+00 5.622569e-01 6.260188e-01 7.709372e-01 8.581836e-01 2.843721e+00 3.484708e+01 2.321850e+01 2.002289e+01 3.695533e+00 1.991080e+00 1.491407e+00 1.978504e+00 2.325568e+00 2.907254e+00 6.944299e+00 1.694194e+00 1.695854e+00 1.795180e+00 2.512802e-02 7.986309e-05 2.610704e-01 2.615602e-01 8.259001e-05 8.920237e-05 9.844808e-05 8.262388e-05 4.389266e+00 8.025107e-05 1.766239e-04 1.554049e-04 2.603733e-09
5.000000e+00 1.609854e-18 2.061523e-18 2.585991e-18 3.187841e-18 3.984340e-18 4.692744e-18 5.458642e-18 6.158241e-18 6.912162e-18 7.721799e-18 3.472171e-20 7.606919e-20 2.281430e-19 4.981762e-19 8.960955e-19 1.392087e-18 1.911337e-18 2.383891e-18 2.887262e-18 3.378167e-18 2.328591e+01 3.381653e+01 3.615750e+01 2.647223e+01 1.731562e+01 1.347066e+01 1.085567e+01 9.990388e+00 7.908995e+00 2.551844e+01 3.250605e+00 5.318914e-01 3.829802e-01 8.006271e+00 6.759169e+02 1.274044e+03 1.211021e+03 8.595899e+02 4.023983e+02 1.546550e+02 9.688589e+01 9.979639e+01 1.103019e+02 2.538552e+02 4.301601e+02 5.261388e+02 7.674496e+02 4.610741e+02 1.412649e+02 2.233283e+01 1.871961e+01 2.050608e+01 2.208091e+01 6.954000e-29 2.790552e-03 4.776629e-03 1.161251e-03 2.140369e-04 3.202908e-04 4.337991e-04 5.487829e-04 6.609879e-04 3.453838e-03 6.638728e+00 1.326865e+01 1.979222e+01 1.747759e+01 1.122952e+01 4.142655e+00 1.549138e+00 1.638355e+00 1.836807e+00 1.041098e+01 5.517800e+01 4.219711e+01 7.421569e+01 7.142454e+01 6.497304e+01 5.703451e+01 4.892120e+01 4.132684e+01 3.455828e+01 2.870176e+01 1.487999e+00 4.449203e+00 1.536095e+01 2.260367e+01 2.769977e+01 3.034735e+01 3.086680e+01 2.980636e+01 2.771970e+01 2.506818e+01 3.585267e+04 2.246970e+04 3.392183e+04 2.915693e+04 2.444113e+04 2.024215e+04 1.666638e+04 1.368295e+04 1.121780e+04 9.190451e+03 2.569271e-02 7.636952e-02 1.013453e-01 8.703043e-02 8.510648e-02 5.854134e-02 3.686142e-02 3.128881e-02 2.917812e-02 5.460784e-02 7.081397e-01 7.337253e-01 1.021627e+01 8.927633e+01 2.226013e+01 5.558411e+00 4.779148e+00 7.206664e+00 3.372182e+00 1.367911e+00 1.721552e-01 8.636236e-01 2.815042e+00 8.350938e+01 2.667043e+02 4.833937e+02 6.829831e+02 4.007030e+02 9.061674e+01 1.676143e+01 1.798943e+01 3.776320e+01 1.982624e+01 1.484880e+01 1.001777e+01 5.051378e+00 2.961540e+00 5.622475e-01 6.260084e-01 7.709246e-01 8.581695e-01 2.843674e+00 3.484646e+01 2.321811e+01 2.002255e+01 3.695471e+00 1.991083e+00 1.491409e+00 1.978506e+00 2.325571e+00 2.907257e+00 6.923813e+00 2.061859e+00 2.065196e+00 2.226809e+00 2.512713e-02 7.986309e-05 2.612790e-01 2.617877e-01 8.259001e-05 8.920235e-05 9.844804e-05 8.262388e-05 4.440105e+00 8.025107e-05 2.013995e-04 1.777060e-04 2.603733e-09
6.000000e+00 1.609854e-18 2.061523e-18 2.585991e-18 3.187841e-18 3.984340e-18 4.692744e-18 5.458642e-18 6.158241e-18 6.912162e-18 7.721799e-18 3.472171e-20 7.606919e-20 2.281430e-19 4.981762e-19 8.960955e-19 1.392087e-18 1.911337e-18 2.383891e-18 2.887262e-18 3.378167e-18 2.328590e+01 3.381651e+01 3.615749e+01 2.647223e+01 1.731561e+01 1.347066e+01 1.085567e+01 9.990387e+00 7.908993e+00 2.551843e+01 3.250651e+00 5.319141e-01 3.829945e-01 8.006270e+00 6.759169e+02 1.274044e+03 1.211021e+03 8.595899e+02 4.023983e+02 1.546550e+02 9.688589e+01 9.979639e+01 1.103019e+02 2.538552e+02 4.301601e+02 5.261388e+02 7.674497e+02 4.610741e+02 1.412649e+02 2.233283e+01 1.871961e+01 2.050608e+01 2.208091e+01 6.954000e-29 2.790574e-03 4.776707e-03 1.161267e-03 2.140400e-04 3.202956e-04 4.338058e-04 5.487916e-04 6.609988e-04 3.453897e-03 6.638740e+00 1.326868e+01 1.979224e+01 1.747760e+01 1.122953e+01 4.142656e+00 1.549138e+00 1.638356e+00 1.836807e+00 1.041098e+01 5.517815e+01 4.219726e+01 7.421600e+01 7.142484e+01 6.497333e+01 5.703477e+01 4.892144e+01 4.132705e+01 3.455846e+01 2.870191e+01 1.487999e+00 4.449204e+00 1.536095e+01 2.260367e+01 2.769977e+01 3.034735e+01 3.086681e+01 2.980637e+01 2.771970e+01 2.506818e+01 3.585262e+04 2.246967e+04 3.392179e+04 2.915694e+04 2.444113e+04 2.024215e+04 1.666638e+04 1.368295e+04 1.121780e+04 9.190452e+03 2.569480e-02 7.637363e-02 1.013523e-01 8.703579e-02 8.511135e-02 5.854454e-02 3.686337e-02 3.129044e-02 2.917963e-02 5.461065e-02 7.700936e-01 8.034183e-01 1.021618e+01 8.927558e+01 2.225996e+01 5.558368e+00 4.779111e+00 7.206608e+00 3.372156e+00 1.367901e+00 1.721538e-01 8.636168e-01 2.815019e+00 8.350870e+01 2.667022e+02 4.833928e+02 6.829818e+02 4.007022e+02 9.061657e+01 1.676139e+01 1.798940e+01 3.776313e+01 1.982590e+01 1.484855e+01 1.001760e+01 5.051299e+00 2.961494e+00 5.622389e-01 6.259988e-01 7.709128e-01 8.581565e-01 2.843632e+00 3.484585e+01 2.321773e+01 2.002223e+01 3.695410e+00 1.991086e+00 1.491411e+00 1.978509e+00 2.325574e+00 2.907260e+00 6.923421e+00 2.415775e+00 2.422876e+00 2.658003e+00 2.512624e-02 7.986309e-05 2.615229e-01 2.620414e-01 8.259001e-05 8.920233e-05 9.844799e-05 8.262387e-05 4.440493e+00 8.062532e-05 2.257885e-04 2.010281e-04 2.603733e-09
7.000000e+00 1.609854e-18 2.061523e-18 2.585991e-18 3.187841e-18 3.984340e-18 4.692744e-18 5.458642e-18 6.158241e-18 6.912162e-18 7.721799e-18 3.472171e-20 7.606919e-20 2.281430e-19 4.981762e-19 8.960955e-19 1.392087e-18 1.911337e-18 2.383891e-18 2.887262e-18 3.378167e-18 2.328588e+01 3.381649e+01 3.615749e+01 2.647222e+01 1.731561e+01 1.347066e+01 1.085567e+01 9.990385e+00 7.908992e+00 2.551843e+01 3.250697e+00 5.319368e-01 3.830089e-01 8.006270e+00 6.759170e+02 1.274044e+03 1.211021e+03 8.595900e+02 4.023983e+02 1.546551e+02 9.688590e+01 9.979640e+01 1.103019e+02 2.538552e+02 4.301601e+02 5.261388e+02 7.674497e+02 4.610741e+02 1.412650e+02 2.233283e+01 1.871961e+01 2.050608e+01 2.208091e+01 6.954000e-29 2.790596e-03 4.776784e-03 1.161284e-03 2.140432e-04 3.203004e-04 4.338125e-04 5.488004e-04 6.610097e-04 3.453956e-03 6.638753e+00 1.326870e+01 1.979227e+01 1.747761e+01 1.122953e+01 4.142658e+00 1.549139e+00 1.638356e+00 1.836808e+00 1.041098e+01 5.517830e+01 4.219740e+01 7.421631e+01 7.142515e+01 6.497361e+01 5.703504e+01 4.892167e+01 4.132725e+01 3.455864e+01 2.870207e+01 1.487999e+00 4.449204e+00 1.536095e+01 2.260367e+01 2.769977e+01 3.034735e+01 3.086681e+01 2.980637e+01 2.771970e+01 2.506818e+01 3.585257e+04 2.246964e+04 3.392175e+04 2.915694e+04 2.444113e+04 2.024215e+04 1.666638e+04 1.368295e+04 1.121780e+04 9.190453e+03 2.569690e-02 7.637774e-02 1.013594e-01 8.704116e-02 8.511622e-02 5.854773e-02 3.686533e-02 3.129208e-02 2.918114e-02 5.461347e-02 8.320503e-01 8.731151e-01 1.021610e+01 8.927482e+01 2.225979e+01 5.558325e+00 4.779074e+00 7.206552e+00 3.372130e+00 1.367890e+00 1.721525e-01 8.636101e-01 2.814996e+00 8.350801e+01 2.667000e+02 4.833919e+02 6.829805e+02 4.007015e+02 9.061640e+01 1.676136e+01 1.798937e+01 3.776306e+01 1.982559e+01 1.484832e+01 1.001745e+01 5.051227e+00 2.961452e+00 5.622308e-01 6.259899e-01 7.709019e-01 8.581445e-01 2.843592e+00 3.484525e+01 2.321736e+01 2.002190e+01 3.695350e+00 1.991090e+00 1.491413e+00 1.978511e+00 2.325576e+00 2.907263e+00 6.923287e+00 2.757935e+00 2.768800e+00 3.088956e+00 2.512535e-02 7.986310e-05 2.618705e-01 2.624098e-01 8.259001e-05 8.920231e-05 9.844795e-05 8.262387e-05 4.442980e+00 8.062532e-05 2.504656e-04 2.255846e-04 2.603733e-09
8.000000e+00 1.609854e-18 2.061523e-18 2.585991e-18 3.187841e-18 3.984340e-18 4.692744e-18 5.458642e-18 6.158241e-18 6.912162e-18 7.721799e-18 3.472171e-20 7.606919e-20 2.281430e-19 4.981762e-19 8.960955e-19 1.392087e-18 1.911337e-18 2.383891e-18 2.887262e-18 3.378167e-18 2.328587e+01 3.381647e+01 3.615748e+01 2.647222e+01 1.731561e+01 1.347065e+01 1.085566e+01 9.990384e+00 7.908991e+00 2.551843e+01 3.250742e+00 5.319595e-01 3.830232e-01 8.006270e+00 6.759170e+02 1.274045e+03 1.211021e+03 8.595900e+02 4.023983e+02 1.546551e+02 9.688590e+01 9.979640e+01 1.103019e+02 2.538552e+02 4.301601e+02 5.261388e+02 7.674497e+02 4.610741e+02 1.412650e+02 2.233283e+01 1.871961e+01 2.050609e+01 2.208091e+01 6.954000e-29 2.790618e-03 4.776862e-03 1.161300e-03 2.140463e-04 3.203052e-04 4.338193e-04 5.488092e-04 6.610206e-04 3.454015e-03 6.638765e+00 1.326873e+01 1.979230e+01 1.747762e+01 1.122953e+01 4.142659e+00 1.549139e+00 1.638357e+00 1.836809e+00 1.041099e+01 5.517845e+01 4.219754e+01 7.421663e+01 7.142546e+01 6.497390e+01 5.703530e+01 4.892191e+01 4.132746e+01 3.455882e+01 2.870222e+01 1.487999e+00 4.449204e+00 1.536095e+01 2.260368e+01 2.769977e+01 3.034736e+01 3.086681e+01 2.980637e+01 2.771970e+01 2.506818e+01 3.585253e+04 2.246961e+04 3.392171e+04 2.915694e+04 2.444113e+04 2.024215e+04 1.666638e+04 1.368295e+04 1.121781e+04 9.190454e+03 2.569899e-02 7.638186e-02 1.013664e-01 8.704653e-02 8.512109e-02 5.855093e-02 3.686729e-02 3.129371e-02 2.918265e-02 5.461629e-02 8.940095e-01 9.428156e-01 1.021601e+01 8.927406e+01 2.225962e+01 5.558282e+00 4.779037e+00 7.206496e+00 3.372104e+00 1.367879e+00 1.721512e-01 8.636034e-01 2.814973e+00 8.350733e+01 2.666978e+02 4.833910e+02 6.829792e+02 4.007007e+02 9.061623e+01 1.676133e+01 1.798933e+01 3.776299e+01 1.982529e+01 1.484810e+01 1.001730e+01 5.051159e+00 2.961412e+00 5.622234e-01 6.259816e-01 7.708919e-01 8.581334e-01 2.843555e+00 3.484465e+01 2.321698e+01 2.002158e+01 3.695290e+00 1.991093e+00 1.491415e+00 1.978514e+00 2.325579e+00 2.907266e+00 6.923118e+00 3.087990e+00 3.103717e+00 3.519815e+00 2.512446e-02 7.986310e-05 2.623000e-01 2.628633e-01 8.259001e-05 8.920229e-05 9.844790e-05 8.262386e-05 4.442993e+00 8.062532e-05 2.748685e-04 2.510477e-04 2.603733e-09
